Species,LATITUDE,LONGITUDE
Dermanura rosenbergi,-0.241666667,-78.80833333
Desmodus rotundus,-3.7375,-79.7175
Desmodus rotundus,-3.345,-79.69361111
Desmodus rotundus,-3.313888889,-79.47444444
Desmodus rotundus,-3.203888889,-79.31694444
Desmodus rotundus,-3.061447222,-79.69361111
Desmodus rotundus,-2.565016667,-79.69361111
Desmodus rotundus,-1.45,-79.3
Desmodus rotundus,-2.733333333,-78.83333333
Desmodus rotundus,0.516666667,-77.86666667
Desmodus rotundus,1.001944444,-78.23638889
Desmodus rotundus,-3.8795,-80.09286111
Desmodus rotundus,-3.766583333,-79.64747222
Desmodus rotundus,-3.7365,-79.59475
Desmodus rotundus,-3.702,-79.62177778
Desmodus rotundus,-3.68975,-79.59547222
Desmodus rotundus,-3.659722222,-80.16555556
Desmodus rotundus,-3.656694444,-80.18227778
Desmodus rotundus,-3.65398,-79.81406
Desmodus rotundus,-3.495,-80.11333333
Desmodus rotundus,-3.470555556,-80.1175
Desmodus rotundus,-3.457777778,-80.10555556
Desmodus rotundus,0.4,-79.4
Desmodus rotundus,0.517777778,-79.34138889
Desmodus rotundus,1.072583333,-78.7115
Desmodus rotundus,1.093555556,-78.70597222
Desmodus rotundus,-2.744611111,-79.91488889
Desmodus rotundus,-2.418916667,-79.65083333
Desmodus rotundus,-2.166666667,-79.83333333
Desmodus rotundus,-2.166666667,-79.16666667
Desmodus rotundus,-1.916666667,-79.68333333
Desmodus rotundus,-1.366666667,-79.88333333
Desmodus rotundus,0.376777,-78.02048342
Desmodus rotundus,0.433333333,-78.01666667
Desmodus rotundus,0.516667,-78.15
Desmodus rotundus,0.815277778,-78.38833333
Desmodus rotundus,-4.333333333,-79.4
Desmodus rotundus,-4.25,-79.45
Desmodus rotundus,-4.091002778,-79.34027778
Desmodus rotundus,-3.96956,-79.48333333
Desmodus rotundus,-3.914716667,-79.91472
Desmodus rotundus,-3.8922,-79.23333333
Desmodus rotundus,-3.86242,-79.20651
Desmodus rotundus,-3.86013,-79.17833
Desmodus rotundus,-3.54883,-79.13676
Desmodus rotundus,-1.333333333,-79.58333333
Desmodus rotundus,-1.614166667,-80.68472222
Desmodus rotundus,-1.6,-80.7
Desmodus rotundus,-1.55,-80.81
Desmodus rotundus,-1.533333333,-80.8
Desmodus rotundus,-1.525833333,-80.70694444
Desmodus rotundus,-1.42441,-80.74608
Desmodus rotundus,-2.583333333,-78.25
Desmodus rotundus,-2.498333333,-78.11861111
Desmodus rotundus,-2.468888889,-78.2025
Desmodus rotundus,-2.466666667,-78.16666667
Desmodus rotundus,-2.367222222,-78.21083333
Desmodus rotundus,-2.252777778,-78.19888889
Desmodus rotundus,-2.220277778,-78.29125
Desmodus rotundus,-2.21645,-78.12645833
Desmodus rotundus,-2.2025,-78.41472222
Desmodus rotundus,-1.910428,-77.83316203
Desmodus rotundus,-0.916666667,-77.8
Desmodus rotundus,-0.906311111,-77.80468889
Desmodus rotundus,-0.883333333,-77.58333333
Desmodus rotundus,-0.875277778,-77.79305556
Desmodus rotundus,-0.866666667,-77.83333333
Desmodus rotundus,-0.85,-77.8
Desmodus rotundus,-0.718333333,-77.61166667
Desmodus rotundus,-0.833333333,-76.31666667
Desmodus rotundus,-0.833333333,-76.33333333
Desmodus rotundus,-0.8,-76.4
Desmodus rotundus,-0.666666667,-76.4
Desmodus rotundus,-0.633333333,-76.45
Desmodus rotundus,-0.5,-77.31666667
Desmodus rotundus,-0.103529,-76.17853018
Desmodus rotundus,-2.113333333,-76.2025
Desmodus rotundus,-2.083333333,-77.45
Desmodus rotundus,-1.551388889,-78.02277778
Desmodus rotundus,-1.5,-78
Desmodus rotundus,-1.470833333,-77.43333333
Desmodus rotundus,-1.466666667,-78.11861111
Desmodus rotundus,-1.405713,-77.99548873
Desmodus rotundus,-1.388888889,-77.68333333
Desmodus rotundus,-1.299,-76.137
Desmodus rotundus,-1.24,-77.69333333
Desmodus rotundus,-0.313611111,-78.95416667
Desmodus rotundus,0.003611111,-78.68333333
Desmodus rotundus,0.004444444,-78.3575
Desmodus rotundus,0.034416667,-78.79280833
Desmodus rotundus,0.116666667,-78.41666667
Desmodus rotundus,0.216666667,-78.76666667
Desmodus rotundus,-0.108055556,-78.99777778
Desmodus rotundus,-0.633333333,-75.26666667
Desmodus rotundus,-0.616666667,-75.33333333
Desmodus rotundus,-0.583333333,-75.48333333
Desmodus rotundus,-0.465,-75.345
Desmodus rotundus,-0.317993,-75.76619883
Desmodus rotundus,-0.260555556,-75.88333333
Desmodus rotundus,-0.033333333,-77.11666667
Desmodus rotundus,-0.0315,-76.32111111
Desmodus rotundus,0.057416667,-77.08086667
Desmodus rotundus,0.2,-77.48333333
Desmodus rotundus,-1.445833333,-78.22055556
Desmodus rotundus,-1.431944444,-78.84916667
Desmodus rotundus,-1.403333333,-78.29222222
Desmodus rotundus,-1.381388889,-78.27444444
Desmodus rotundus,-4.283333333,-78.63333333
Desmodus rotundus,-4.090555556,-78.9575
Desmodus rotundus,-3.96936,-79.01727
Desmodus rotundus,-3.87276,-78.76629
Diaemus youngi,1.283333333,-78.83333333
Diclidurus albus,-0.4215,-78.9677
Diclidurus albus,-2.233333333,-80.06666667
Diclidurus albus,-1.583333667,-80.83333367
Diclidurus albus,-0.633333333,-80.33333333
Diclidurus albus,-0.316305556,-78.94919444
Diclidurus scutatus,-0.316666667,-76.86666667
Diphylla ecaudata,-0.866666667,-77.83333333
Diphylla ecaudata,-0.816666667,-77.76666667
Diphylla ecaudata,-0.718333333,-77.61166667
Diphylla ecaudata,-0.916666667,-75.75
Diphylla ecaudata,-0.8,-76.4
Diphylla ecaudata,-1.5,-78
Diphylla ecaudata,-1.466666667,-78.11861111
Diphylla ecaudata,-1.416666667,-77.83333333
Diphylla ecaudata,-1.401092,-78.04177262
Diphylla ecaudata,-0.116666667,-75.6
Enchisthenes hartii,-3.063188889,-79.69361111
Enchisthenes hartii,-1.45,-79.3
Enchisthenes hartii,0.916666667,-78.11666667
Enchisthenes hartii,-0.418611111,-79.00388889
Enchisthenes hartii,0.75,-78.91888889
Enchisthenes hartii,-1.616666667,-80.7
Enchisthenes hartii,-1.608333333,-80.69111111
Enchisthenes hartii,-3.45,-78.35
Enchisthenes hartii,-3.006138889,-78.50080556
Enchisthenes hartii,-2.5525,-77.89666667
Enchisthenes hartii,-2.316666667,-78.125
Enchisthenes hartii,-2.220277778,-78.29125
Enchisthenes hartii,-1.59,-78.15777778
Enchisthenes hartii,-0.866666667,-77.83333333
Enchisthenes hartii,-0.733333333,-77.55
Enchisthenes hartii,-0.718333333,-77.61166667
Enchisthenes hartii,-0.355304,-78.13451982
Enchisthenes hartii,-0.766666667,-77.3
Enchisthenes hartii,-0.684405556,-75.92283333
Enchisthenes hartii,-1.510833333,-78.06694444
Enchisthenes hartii,-1.5,-78
Enchisthenes hartii,-1.474444444,-77.65055556
Enchisthenes hartii,-1.466666667,-78.11861111
Enchisthenes hartii,-0.4,-78.88333333
Enchisthenes hartii,-0.051152778,-78.64506944
Enchisthenes hartii,0.11,-78.61166667
Enchisthenes hartii,0.125,-78.62666667
Enchisthenes hartii,0.133333333,-78.75
Enchisthenes hartii,0.183333333,-78.63333333
Enchisthenes hartii,0.218577778,-78.84266944
Enchisthenes hartii,-0.333333333,-78.98333333
Enchisthenes hartii,-0.274166667,-79.07908333
Enchisthenes hartii,-0.216666667,-78.81666667
Enchisthenes hartii,-0.566666667,-75.26666667
Enchisthenes hartii,-0.4,-76.63333333
Enchisthenes hartii,0.05,-76.96666667
Enchisthenes hartii,-3.98,-79.2
Enchisthenes hartii,-3.764722222,-78.46027778
Eptesicus andinus,0.478611111,-77.78888889
Eptesicus andinus,0.6,-77.66666667
Eptesicus andinus,-0.35225,-78.9235
Eptesicus andinus,-3.683333333,-79.61666667
Eptesicus andinus,0.266666667,-78.66666667
Eptesicus andinus,-0.116666667,-78.55
Eptesicus andinus,0.11,-78.62
Eptesicus andinus,-1.433333333,-78.25
Eptesicus andinus,-4.033333333,-79.01666667
Eptesicus brasiliensis,-2.466666667,-78.16666667
Eptesicus brasiliensis,-0.866666667,-77.83333333
Eptesicus brasiliensis,-0.528333333,-77.88316667
Eptesicus brasiliensis,-0.9666666,-77.56666667
Eptesicus brasiliensis,-0.766666667,-77.3
Eptesicus brasiliensis,-0.694444444,-76.67083333
Eptesicus brasiliensis,-0.5,-77.31666667
Eptesicus brasiliensis,-1.7,-77.33333333
Eptesicus brasiliensis,-1.583333333,-77.75
Eptesicus brasiliensis,-1.5,-78
Eptesicus brasiliensis,-1.474444444,-77.65055556
Eptesicus brasiliensis,-1.466666667,-78.11861111
Eptesicus brasiliensis,-1.388888889,-77.68333333
Eptesicus brasiliensis,-0.4,-76.63333333
Eptesicus brasiliensis,-0.033333333,-77.11666667
Eptesicus brasiliensis,0.3,-77.13333333
Eptesicus brasiliensis,-1.396944444,-78.34694444
Eptesicus brasiliensis,-3.9675,-79.07416667
Eptesicus chiriquinus,-0.416666667,-79
Eptesicus chiriquinus,-3.683333333,-79.61666667
Eptesicus chiriquinus,1.093555556,-78.70597222
Eptesicus chiriquinus,1.258611111,-78.78083333
Eptesicus chiriquinus,1.270277778,-78.80305556
Eptesicus chiriquinus,-0.571944444,-77.60111111
Eptesicus chiriquinus,-1.466666667,-78.11861111
Eptesicus chiriquinus,0.116666667,-78.41666667
Eptesicus chiriquinus,-0.333333333,-78.66666667
Eptesicus chiriquinus,-1.433333333,-78.23333333
Eptesicus chiriquinus,-4.033333333,-79.01666667
Eptesicus furinalis,-0.833333333,-76.35
Eptesicus furinalis,-0.65,-76.45
Eptesicus innoxius,-1.433333333,-79.3
Eptesicus innoxius,-3.766583333,-79.64747222
Eptesicus innoxius,-3.716666667,-79.65
Eptesicus innoxius,-3.674277778,-80.10555556
Eptesicus innoxius,-3.656694444,-80.18227778
Eptesicus innoxius,-3.45,-79.96666667
Eptesicus innoxius,-2.759583333,-79.91708333
Eptesicus innoxius,-2.744611111,-79.91488889
Eptesicus innoxius,-2.427291667,-79.58802778
Eptesicus innoxius,-2.427277778,-80.02158333
Eptesicus innoxius,-2.42675,-79.56125
Eptesicus innoxius,-2.420888889,-79.63138889
Eptesicus innoxius,-2.180777778,-80.03175
Eptesicus innoxius,0.330833333,-78.93194444
Eptesicus innoxius,-4.0275,-79.75
Eptesicus innoxius,-3.896805556,-80.07644444
Eptesicus innoxius,-3.833333333,-79.75
Eptesicus innoxius,-1.816666667,-79.51666667
Eptesiscus fuscus,-0.02775,-78.36666667
Eptesiscus fuscus,0.373388889,-78.02280556
Eumops auripendulus,-1.366666667,-79.88333333
Eumops auripendulus,0.2925,-78.96055556
Eumops auripendulus,-0.166666667,-79.63333333
Eumops auripendulus,-0.65,-76.45
Eumops auripendulus,-1.583333333,-77.75
Eumops hansae,-0.65,-76.45
Eumops maurus,-0.666666667,-76.36666667
Eumops maurus,-0.638502778,-76.14909444
Eumops nanus,-4.233333333,-80.25
Eumops perotis,-2.233333333,-80.06666667
Eumops perotis,-2.166666667,-79.83333333
Eumops wilsoni,-2.759583333,-79.91708333
Eumops wilsoni,-2.427277778,-80.02158333
Eumops wilsoni,-2.166666667,-79.91666667
Eumops wilsoni,-4.3505,-80.2328
Eumops wilsoni,-4.2396,-79.2196
Furipterus horrens,-0.721111111,-77.42333333
Furipterus horrens,-0.65,-76.45
Furipterus horrens,-1.422983,-78.06683056
Furipterus horrens,-1.422983,-78.03377297
Gardnerycterys crenulatum,-2.566666667,-79.35
Gardnerycterys crenulatum,-3.495,-80.11333333
Gardnerycterys crenulatum,0.283333333,-79.3
Gardnerycterys crenulatum,0.616666667,-79.85
Gardnerycterys crenulatum,0.833333333,-79.93333333
Gardnerycterys crenulatum,0.864722222,-78.56666667
Gardnerycterys crenulatum,0.878333333,-78.79222222
Gardnerycterys crenulatum,0.9,-78.55
Gardnerycterys crenulatum,1.072583333,-78.7115
Gardnerycterys crenulatum,1.093555556,-78.70597222
Gardnerycterys crenulatum,1.232,-78.76602778
Gardnerycterys crenulatum,1.266666667,-78.81666667
Gardnerycterys crenulatum,1.270277778,-78.80305556
Gardnerycterys crenulatum,1.346,-78.71666944
Gardnerycterys crenulatum,-2.433333333,-79.66666667
Gardnerycterys crenulatum,-0.59792,-80.42367
Gardnerycterys crenulatum,-2.252777778,-78.19888889
Gardnerycterys crenulatum,-2.21645,-78.12645833
Gardnerycterys crenulatum,-2.116458333,-78.14350556
Gardnerycterys crenulatum,-1.065833333,-77.61666667
Gardnerycterys crenulatum,-0.883333333,-77.58333333
Gardnerycterys crenulatum,-0.733333333,-77.55
Gardnerycterys crenulatum,-0.718333333,-77.61166667
Gardnerycterys crenulatum,-1.098611111,-75.64944444
Gardnerycterys crenulatum,-0.865555556,-75.92444444
Gardnerycterys crenulatum,-0.833333333,-76.35
Gardnerycterys crenulatum,-0.831666667,-77.4775
Gardnerycterys crenulatum,-0.75,-76.76666667
Gardnerycterys crenulatum,-0.739166667,-76.72027778
Gardnerycterys crenulatum,-0.695016,-76.72716971
Gardnerycterys crenulatum,-0.684405556,-75.92283333
Gardnerycterys crenulatum,-0.65,-76.45
Gardnerycterys crenulatum,-0.647932,-76.46047803
Gardnerycterys crenulatum,-0.615436111,-75.88103056
Gardnerycterys crenulatum,-1.551388889,-78.02277778
Gardnerycterys crenulatum,-1.470833333,-77.43333333
Gardnerycterys crenulatum,-1.470494444,-77.99384722
Gardnerycterys crenulatum,-1.466666667,-78.11861111
Gardnerycterys crenulatum,-1.388888889,-77.68333333
Gardnerycterys crenulatum,-1.307088,-76.07154229
Gardnerycterys crenulatum,-1.166666667,-77.16666667
Gardnerycterys crenulatum,0.116666667,-79.25
Gardnerycterys crenulatum,-0.2,-79.18333333
Gardnerycterys crenulatum,-0.4,-76.63333333
Gardnerycterys crenulatum,-0.388359,-76.06978021
Gardnerycterys crenulatum,0.05,-76.96666667
Gardnerycterys crenulatum,-0.033333333,-77.11666667
Gardnerycterys crenulatum,0.057416667,-77.08086667
Gardnerycterys crenulatum,0.155833333,-77.16
Gardnerycterys crenulatum,0.2,-77.33333333
Gardnerycterys crenulatum,0.3,-77.13333333
Gardnerycterys crenulatum,-1.385555556,-78.28027778
Gardnerycterys crenulatum,-4.333086111,-78.6807
Gardnerycterys crenulatum,-4.283333333,-78.63333333
Glossophaga commissarisi,-0.4,-76.63333333
Glossophaga soricina,-3.345,-79.69361111
Glossophaga soricina,-3.063188889,-79.69361111
Glossophaga soricina,-3.051388889,-79.7175
Glossophaga soricina,-3.035208333,-79.68675
Glossophaga soricina,-1.766666667,-79.2
Glossophaga soricina,-1.45,-79.3
Glossophaga soricina,-1.433333333,-79.28333333
Glossophaga soricina,-2.566666667,-79.35
Glossophaga soricina,-0.8,-79.15
Glossophaga soricina,-3.884277778,-80.07808333
Glossophaga soricina,-3.8795,-80.09286111
Glossophaga soricina,-3.766583333,-79.64747222
Glossophaga soricina,-3.7365,-79.59475
Glossophaga soricina,-3.702,-79.62177778
Glossophaga soricina,-3.690166667,-79.59622222
Glossophaga soricina,-3.684444444,-79.62227778
Glossophaga soricina,-3.680888889,-79.58194444
Glossophaga soricina,-3.674277778,-80.10555556
Glossophaga soricina,-3.656694444,-80.18227778
Glossophaga soricina,-3.646916667,-80.16133333
Glossophaga soricina,-3.55,-80.05
Glossophaga soricina,-3.495,-80.11333333
Glossophaga soricina,-3.470555556,-80.1175
Glossophaga soricina,0.716666667,-79.68333333
Glossophaga soricina,0.729722222,-78.91888889
Glossophaga soricina,0.8,-79.6
Glossophaga soricina,0.833333333,-79.93333333
Glossophaga soricina,0.866666667,-79.86666667
Glossophaga soricina,0.933333333,-79.43333333
Glossophaga soricina,0.95,-78.88333333
Glossophaga soricina,0.966666333,-79.683333
Glossophaga soricina,0.983333333,-79.65555556
Glossophaga soricina,1.266666667,-78.81666667
Glossophaga soricina,-2.744611111,-79.91488889
Glossophaga soricina,-2.433333333,-79.66666667
Glossophaga soricina,-2.427291667,-79.58802778
Glossophaga soricina,-2.427277778,-80.02158333
Glossophaga soricina,-2.42675,-79.56125
Glossophaga soricina,-2.421027778,-79.62697222
Glossophaga soricina,-2.418916667,-79.65083333
Glossophaga soricina,-2.180777778,-80.03175
Glossophaga soricina,-2.166666667,-79.1
Glossophaga soricina,-2.166666667,-80.03333333
Glossophaga soricina,-2.166666667,-79.83333333
Glossophaga soricina,-2.166666667,-79.16666667
Glossophaga soricina,-2.155055556,-80.0285
Glossophaga soricina,-2.14,-79.93972222
Glossophaga soricina,-1.916666667,-79.68333333
Glossophaga soricina,-1.833333333,-79.93333333
Glossophaga soricina,0.330833333,-78.93194444
Glossophaga soricina,-4.188333333,-79.28179722
Glossophaga soricina,-1.033333333,-79.45
Glossophaga soricina,-0.5864,-79.36666667
Glossophaga soricina,-1.6,-80.7
Glossophaga soricina,-1.533333333,-80.8
Glossophaga soricina,-1.525833333,-80.70694444
Glossophaga soricina,0,0
Glossophaga soricina,-1.088763889,-80.84558889
Glossophaga soricina,-0.278888889,-79.56
Glossophaga soricina,-0.266666667,-79.55
Glossophaga soricina,0.033333333,-79.96666667
Glossophaga soricina,-3.062416667,-77.94585833
Glossophaga soricina,-2.5525,-77.89666667
Glossophaga soricina,-1.065833333,-77.6175
Glossophaga soricina,-1.05,-77.78333333
Glossophaga soricina,-0.933333333,-77.83333333
Glossophaga soricina,-0.783333333,-76.43333333
Glossophaga soricina,-0.75,-77.46861111
Glossophaga soricina,-0.699721,-77.43000021
Glossophaga soricina,-0.691509,-75.918113
Glossophaga soricina,-0.683333333,-76.43333333
Glossophaga soricina,-0.657,-76.454
Glossophaga soricina,-0.606777,-76.46623425
Glossophaga soricina,-0.430902,-76.24631707
Glossophaga soricina,-0.312222222,-77.16805556
Glossophaga soricina,-2.066666667,-76.96666667
Glossophaga soricina,-1.479241667,-77.99616667
Glossophaga soricina,-1.470833333,-77.43333333
Glossophaga soricina,-1.299,-76.137
Glossophaga soricina,-0.116666667,-78.71666667
Glossophaga soricina,-1.833333333,-80.73333333
Glossophaga soricina,-0.274166667,-79.07908333
Glossophaga soricina,0.133333333,-79.41666667
Glossophaga soricina,-0.4,-76.63333333
Glossophaga soricina,-0.4,-75.63333333
Glossophaga soricina,-0.388359,-76.06978021
Glossophaga soricina,-0.333333333,-76.46666667
Glossophaga soricina,-0.183333333,-76.25
Glossophaga soricina,-0.13831,0
Glossophaga soricina,-0.053333333,-76.32222222
Glossophaga soricina,0.05,-76.96666667
Glossophaga soricina,-0.033333333,-77.11666667
Glossophaga soricina,0.091666667,-76.86666667
Glossophaga soricina,0.155833333,-77.16
Glossophaga soricina,0.060394,-76.710022
Glyphonycteris daviesi,0.30055,-78.96261458
Glyphonycteris daviesi,-0.5864,-79.36666667
Glyphonycteris daviesi,-0.8,-76.4
Glyphonycteris daviesi,-0.683333333,-76.4
Glyphonycteris daviesi,-0.683333333,-76.43333333
Glyphonycteris daviesi,-0.65,-76.45
Glyphonycteris daviesi,-0.634722222,-76.16472222
Glyphonycteris daviesi,-0.5,-75.91666667
Glyphonycteris daviesi,-0.476666667,-75.865
Glyphonycteris daviesi,-1.304319444,-77.63547778
Glyphonycteris daviesi,-1.470833333,-77.43333333
Glyphonycteris daviesi,0.163055556,-78.87194444
Glyphonycteris daviesi,0.057416667,-77.08086667
Glyphonycteris sylvestris,-2.065277778,-78.15638889
Histiotus humboldti,-0.283333333,-78.26666667
Histiotus humboldti,-0.216666667,-78.5
Histiotus humboldti,-0.131111111,-78.58333333
Histiotus montanus,0.6,-77.66666667
Histiotus montanus,0.72,-77.96972222
