OBJECTID,Family,Species,Trophic_Guild,Weight,SOURCE,Weight,Source 2,MUSEUM NUMBER ,Provincia,Localidad,Lat,Long,LATITUDE,LONGITUDE,Elevation,Reference,,,,,,,,
7345,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 3271,Esmeraldas,"San Miguel, Río Cayapas","00°43'47"" N","78°55'08"" W",0.729722,-78.918889,150,Albuja 1999,,,,,,,,
7346,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 5629,Esmeraldas,"San Miguel, Río Cayapas","00°43'47"" N","78°55'08"" W",0.729722,-78.918889,150,Albuja 1999,,,,,,,,
7347,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 5709,Esmeraldas,"San Miguel, Río Cayapas","00°43'47"" N","78°55'08"" W",0.729722,-78.918889,150,Albuja 1999,,,,,,,,
7348,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 7409,Esmeraldas,"San Miguel, Río Cayapas","00°43'47"" N","78°55'08"" W",0.729722,-78.918889,150,Albuja 1999,,,,,,,,
7349,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1568,Esmeraldas,"Estero Chapiro, 2 Km al norte de la desembocadura del río San Miguel en el Cayapas",00°45' N,"78°55'08"" W",0.750000,-78.918889,125,This Publication,,,,,,,,
7350,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 965,Esmeraldas,"Estero Chapiro, 2 Km al norte de la desembocadura del río San Miguel en el Cayapas",00°45' N,"78°55'08"" W",0.750000,-78.918889,125,This Publication,,,,,,,,
7351,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,FMNH 18896,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7352,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,FMNH 48337,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7353,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,FMNH 48338,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7354,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,FMNH 48339,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7355,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,FMNH 48340,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7356,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,FMNH 48341,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7357,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113332,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7358,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113335,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7359,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113336,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7360,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113337,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7361,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113339,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7362,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 172981,Esmeraldas,"Pambilar, 60 ft",00 46' N,78 42' W,0.766667,-78.700000,58,This Publication,,,,,,,,
7363,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1533,Esmeraldas,"Taquiama, 1 Km al NE del estero Taquiama, Parroquia Tabiazo",00°49' N,79°43' W,0.816667,-79.716667,150,Albuja 1999,,,,,,,,
7364,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1622,Esmeraldas,"Taquiama, 1 Km al NE del estero Taquiama, Parroquia Tabiazo",00°49' N,79°43' W,0.816667,-79.716667,100,Albuja 1999,,,,,,,,
7365,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1623,Esmeraldas,"Taquiama, 1 Km al NE del estero Taquiama, Parroquia Tabiazo",00°49' N,79°43' W,0.816667,-79.716667,100,Albuja 1999,,,,,,,,
7366,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1627,Esmeraldas,"Taquiama, 1 Km al NE del estero Taquiama, Parroquia Tabiazo",00°49' N,79°43' W,0.816667,-79.716667,100,Albuja 1999,,,,,,,,
7367,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1628,Esmeraldas,"Taquiama, 1 Km al NE del estero Taquiama, Parroquia Tabiazo",00°49' N,79°43' W,0.816667,-79.716667,100,Albuja 1999,,,,,,,,
7368,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1556,Esmeraldas,"Hcda La Granada, Km 3 vía Lita- San Lorenzo, Alto Tambo","00°51'53"" N",78°34'  W,0.864722,-78.566667,600,Albuja 1999,,,,,,,,
7369,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1570,Esmeraldas,"Hcda La Granada, Km 3 vía Lita- San Lorenzo, Alto Tambo","00°51'53"" N",78°34'  W,0.864722,-78.566667,600,Albuja 1999,,,,,,,,
7370,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1571,Esmeraldas,"Hcda La Granada, Km 3 vía Lita- San Lorenzo, Alto Tambo","00°51'53"" N",78°34'  W,0.864722,-78.566667,600,Albuja 1999,,,,,,,,
7371,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1572,Esmeraldas,"Hcda La Granada, Km 3 vía Lita- San Lorenzo, Alto Tambo","00°51'53"" N",78°34'  W,0.864722,-78.566667,600,Albuja 1999,,,,,,,,
7372,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1573,Esmeraldas,"Hcda La Granada, Km 3 vía Lita- San Lorenzo, Alto Tambo","00°51'53"" N",78°34'  W,0.864722,-78.566667,600,Albuja 1999,,,,,,,,
7373,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 2416,Esmeraldas,"Hcda La Granada, Km 3 vía Lita- San Lorenzo, Alto Tambo","00°51'53"" N",78°34'  W,0.864722,-78.566667,600,Albuja 1999,,,,,,,,
7374,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 2417,Esmeraldas,"Hcda La Granada, Km 3 vía Lita- San Lorenzo, Alto Tambo","00°51'53"" N",78°34'  W,0.864722,-78.566667,600,Albuja 1999,,,,,,,,
7375,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 4578,Esmeraldas,"Hcda La Granada, Km 3 vía Lita- San Lorenzo, Alto Tambo","00°51'53"" N",78°34'  W,0.864722,-78.566667,600,Albuja 1999,,,,,,,,
7376,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1642,Esmeraldas,Luis Vargas Torres 10 km al sur,"00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7377,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1643,Esmeraldas,Luis Vargas Torres 10 km al sur,"00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7378,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1520,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7379,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1521,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7380,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1525,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7381,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1577,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7382,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1578,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7383,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1579,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7384,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1580,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7385,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1581,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7386,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1582,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7387,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1583,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7388,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1584,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7389,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1585,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7390,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1743,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,Albuja 1999,,,,,,,,
7391,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1644,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7392,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1647,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7393,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1648,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7394,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1649,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7395,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1650,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7396,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1651,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7397,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1652,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7398,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1653,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7399,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1654,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7400,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1655,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7401,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1656,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,Albuja 1999,,,,,,,,
7402,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,AMNH 33229,Esmeraldas,Esmeraldas,"0°58'60""N","79°39'20""W",0.983333,-79.655556,0,Allen 1916,,,,,,,,
7403,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,AMNH 33231,Esmeraldas,Esmeraldas,"0°58'60""N","79°39'20""W",0.983333,-79.655556,0,Allen 1916,,,,,,,,
7404,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,AMNH 33233,Esmeraldas,Esmeraldas,"0°58'60""N","79°39'20""W",0.983333,-79.655556,0,Allen 1916,,,,,,,,
7405,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,AMNH 33234,Esmeraldas,Esmeraldas,"0°58'60""N","79°39'20""W",0.983333,-79.655556,0,Allen 1916,,,,,,,,
7406,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 522459,Esmeraldas,Esmeraldas,"0°58'60""N","79°39'20""W",0.983333,-79.655556,0,This Publication,,,,,,,,
7407,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1547,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
7408,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1549,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
7409,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1550,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
7410,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1551,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
7411,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1658,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
7412,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113338,Esmeraldas,San Javier,01 04' N,78 46' W,1.066667,-78.766667,23,Miller 1902 Poole & Schantz 1942,,,,,,,,
7413,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103138,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7414,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103142,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7415,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103143,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7416,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103150,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7417,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103151,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7418,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103152,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7419,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103153,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7420,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103154,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7421,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103226,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7422,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 103228,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
7423,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 102830,Esmeraldas,Comuna San Francisco de Bogota,"01 05' 36.8"" N","78 42' 21.5"" W",1.093556,-78.705972,63,Carrera et al. 2010,,,,,,,,
7424,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 102853,Esmeraldas,Comuna San Francisco de Bogota,"01 05' 36.8"" N","78 42' 21.5"" W",1.093556,-78.705972,63,Carrera et al. 2010,,,,,,,,
7425,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 102854,Esmeraldas,Comuna San Francisco de Bogota,"01 05' 36.8"" N","78 42' 21.5"" W",1.093556,-78.705972,63,Carrera et al. 2010,,,,,,,,
7426,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 102855,Esmeraldas,Comuna San Francisco de Bogota,"01 05' 36.8"" N","78 42' 21.5"" W",1.093556,-78.705972,63,Carrera et al. 2010,,,,,,,,
7427,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 102856,Esmeraldas,Comuna San Francisco de Bogota,"01 05' 36.8"" N","78 42' 21.5"" W",1.093556,-78.705972,63,Carrera et al. 2010,,,,,,,,
7428,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 102860,Esmeraldas,Comuna San Francisco de Bogota,"01 05' 36.8"" N","78 42' 21.5"" W",1.093556,-78.705972,63,Carrera et al. 2010,,,,,,,,
7429,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 102914,Esmeraldas,Comuna San Francisco de Bogota,"01 05' 36.8"" N","78 42' 21.5"" W",1.093556,-78.705972,63,Carrera et al. 2010,,,,,,,,
7430,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,TTU 102943,Esmeraldas,Comuna San Francisco de Bogota,"01 05' 36.8"" N","78 42' 21.5"" W",1.093556,-78.705972,63,Carrera et al. 2010,,,,,,,,
7431,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,FMNH 18897,Esmeraldas,Carondelet,01 06' N,78 42' W,1.100000,-78.700000,18,This Publication,,,,,,,,
7432,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113330,Esmeraldas,Carondelet,01 06' N,78 42' W,1.100000,-78.700000,18,This Publication,,,,,,,,
7433,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113331,Esmeraldas,Carondelet,01 06' N,78 42' W,1.100000,-78.700000,18,This Publication,,,,,,,,
7434,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113333,Esmeraldas,Carondelet,01 06' N,78 42' W,1.100000,-78.700000,18,This Publication,,,,,,,,
7435,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,USNM 113334,Esmeraldas,Carondelet,01 06' N,78 42' W,1.100000,-78.700000,18,This Publication,,,,,,,,
7436,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1314,Esmeraldas,"Borbón, Campamento del Servicio Forestal-MAG","01°06'51"" N","78°59'37"" W",1.114167,-78.993611,10,Albuja 1999,,,,,,,,
7437,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1569,Esmeraldas,"Borbón, Campamento del Servicio Forestal-MAG","01°06'51"" N","78°59'37"" W",1.114167,-78.993611,10,Albuja 1999,,,,,,,,
7438,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1575,Esmeraldas,"Borbón, Campamento del Servicio Forestal-MAG","01°06'51"" N","78°59'37"" W",1.114167,-78.993611,10,Albuja 1999,,,,,,,,
7439,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1576,Esmeraldas,"Borbón, Campamento del Servicio Forestal-MAG","01°06'51"" N","78°59'37"" W",1.114167,-78.993611,10,Albuja 1999,,,,,,,,
7440,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1677,Esmeraldas,"Mataje, Centro Comunal AWA, Estero El Salto","01°12'04"" N","78°33'42"" W",1.201111,-78.561667,250,Albuja 1999,,,,,,,,
7441,Phyllostomidae,Dermanura rava,HFF,12.00,9 to 15 g (Tirira 2007),11.69,Pacifini et al. 2013,MEPN 1678,Esmeraldas,"Mataje, Centro Comunal AWA, Estero El Salto","01°12'04"" N","78°33'42"" W",1.201111,-78.561667,250,Albuja 1999,,,,,,,,
